16,1,9.15118e-06
16,1,1.01458e-05
16,1,8.58866e-06
16,1,8.42474e-06
16,1,8.32789e-06
16,1,8.33347e-06
16,1,8.34465e-06
16,1,8.33906e-06
16,1,8.27946e-06
16,1,8.36141e-06
16,0,5.47618e-06
16,0,1.52178e-06
16,0,1.25729e-06
16,0,1.08778e-06
16,0,1.05426e-06
16,0,1.02632e-06
16,0,1.04681e-06
16,0,1.04308e-06
16,0,1.04494e-06
16,0,1.02632e-06
16,2,0.000112213
16,2,1.26492e-05
16,2,1.06227e-05
16,2,1.0794e-05
16,2,1.12485e-05
16,2,1.15689e-05
16,2,1.01924e-05
16,2,1.09021e-05
16,2,1.10101e-05
16,2,1.0483e-05
16,4,0.00014562
16,4,2.84929e-05
16,4,3.42894e-05
16,4,2.55927e-05
16,4,2.29962e-05
16,4,2.49781e-05
16,4,2.71611e-05
16,4,2.47974e-05
16,4,2.42796e-05
16,4,2.65017e-05
16,8,0.000148283
16,8,2.68053e-05
16,8,2.69171e-05
16,8,2.79695e-05
16,8,2.85897e-05
16,8,2.8953e-05
16,8,2.69543e-05
16,8,2.72561e-05
16,8,3.02158e-05
16,8,2.91262e-05
16,16,0.000248689
16,16,2.95546e-05
16,16,3.05772e-05
16,16,2.95397e-05
16,16,5.48102e-05
16,16,3.12049e-05
16,16,3.30117e-05
16,16,3.44999e-05
16,16,3.26037e-05
16,16,3.25702e-05
16,32,0.000469541
16,32,3.98438e-05
16,32,3.85512e-05
16,32,3.79682e-05
16,32,3.66103e-05
16,32,4.03617e-05
16,32,3.93204e-05
16,32,3.65879e-05
16,32,5.72316e-05
16,32,4.12576e-05
16,64,0.000863561
16,64,6.11395e-05
16,64,5.19361e-05
16,64,6.77425e-05
16,64,5.98449e-05
16,64,6.55893e-05
16,64,6.49858e-05
16,64,6.73328e-05
16,64,6.82473e-05
16,64,6.60922e-05
32,1,3.06573e-05
32,1,3.48222e-05
32,1,2.82153e-05
32,1,2.77814e-05
32,1,2.7841e-05
32,1,2.78745e-05
32,1,2.78316e-05
32,1,2.79192e-05
32,1,2.7949e-05
32,1,2.80458e-05
32,0,1.01626e-05
32,0,"0,004353"
32,0,3.94695e-06
32,0,3.66941e-06
32,0,3.61912e-06
32,0,3.54089e-06
32,0,3.50364e-06
32,0,3.51854e-06
32,0,3.42168e-06
32,0,3.47942e-06
32,2,0.000207212
32,2,5.15934e-05
32,2,4.94346e-05
32,2,4.86113e-05
32,2,5.11855e-05
32,2,5.03752e-05
32,2,4.75179e-05
32,2,4.6581e-05
32,2,4.90583e-05
32,2,4.72572e-05
32,4,0.000134947
32,4,6.24303e-05
32,4,4.09558e-05
32,4,4.24758e-05
32,4,3.9475e-05
32,4,3.78694e-05
32,4,3.85884e-05
32,4,3.7441e-05
32,4,3.76422e-05
32,4,3.95402e-05
32,8,0.000199532
32,8,5.1422e-05
32,8,5.87497e-05
32,8,5.89825e-05
32,8,5.23087e-05
32,8,5.72205e-05
32,8,5.68014e-05
32,8,5.7688e-05
32,8,6.04726e-05
32,8,4.84493e-05
32,16,0.000262899
32,16,5.33517e-05
32,16,6.0223e-05
32,16,5.94947e-05
32,16,5.76414e-05
32,16,6.1132e-05
32,16,5.78351e-05
32,16,6.31139e-05
32,16,5.57955e-05
32,16,5.81313e-05
32,32,0.000447433
32,32,6.99684e-05
32,32,6.85826e-05
32,32,7.14194e-05
32,32,7.0503e-05
32,32,7.5005e-05
32,32,6.99051e-05
32,32,7.00876e-05
32,32,6.90352e-05
32,32,6.68671e-05
32,64,0.00220095
32,64,8.34111e-05
32,64,8.83192e-05
32,64,8.94628e-05
32,64,8.8295e-05
32,64,9.08189e-05
32,64,9.15751e-05
32,64,8.66372e-05
32,64,8.53762e-05
32,64,0.00010472
64,1,0.000106918
64,1,9.48533e-05
64,1,9.41791e-05
64,1,9.43709e-05
64,1,9.41381e-05
64,1,9.42964e-05
64,1,9.4289e-05
64,1,9.4125e-05
64,1,9.39406e-05
64,1,9.40822e-05
64,0,2.50228e-05
64,0,1.14404e-05
64,0,1.08108e-05
64,0,1.06245e-05
64,0,1.05165e-05
64,0,1.0483e-05
64,0,1.04941e-05
64,0,1.04569e-05
64,0,1.0483e-05
64,0,1.04103e-05
64,2,0.000123274
64,2,6.87148e-05
64,2,6.85658e-05
64,2,6.78692e-05
64,2,7.53347e-05
64,2,7.20061e-05
64,2,7.19689e-05
64,2,7.16336e-05
64,2,7.16131e-05
64,2,7.23135e-05
64,4,0.00016346
64,4,0.000114344
64,4,0.000113273
64,4,0.000111707
64,4,0.000138011
64,4,0.000118231
64,4,0.00011068
64,4,0.000115493
64,4,0.000113476
64,4,0.000120675
64,8,0.000203744
64,8,0.000105912
64,8,0.000143837
64,8,0.00012812
64,8,0.000119256
64,8,0.000136998
64,8,0.000131754
64,8,0.000145551
64,8,0.000109643
64,8,0.000103278
64,16,0.000325441
64,16,0.000126511
64,16,0.000124604
64,16,0.000133289
64,16,0.000110943
64,16,0.000118306
64,16,0.000131821
64,16,0.00011207
64,16,0.00012761
64,16,0.000113208
64,32,0.000409184
64,32,0.000106527
64,32,8.42027e-05
64,32,0.000104537
64,32,9.15304e-05
64,32,0.000100106
64,32,8.78368e-05
64,32,0.000102375
64,32,9.75486e-05
64,32,0.000104116
64,64,0.000874104
64,64,0.000119908
64,64,0.00011896
64,64,0.000123149
64,64,0.000110209
64,64,0.000109909
64,64,0.000114186
64,64,0.000112802
64,64,0.000118645
64,64,0.000115588
128,1,0.000380225
128,1,0.000343248
128,1,0.000343548
128,1,0.000349373
128,1,0.000342766
128,1,0.000342801
128,1,0.000352981
128,1,0.000343403
128,1,0.000343112
128,1,0.000356445
128,0,6.29798e-05
128,0,3.40957e-05
128,0,3.43323e-05
128,0,3.41088e-05
128,0,3.42187e-05
128,0,3.42708e-05
128,0,3.42e-05
128,0,3.41423e-05
128,0,3.40361e-05
128,0,3.41013e-05
128,2,0.000340136
128,2,0.000212463
128,2,0.000210777
128,2,0.000215804
128,2,0.000213375
128,2,0.000212187
128,2,0.000209872
128,2,0.000211002
128,2,0.00021641
128,2,0.000209095
128,4,0.000483967
128,4,0.000263197
128,4,0.000283841
128,4,0.000267847
128,4,0.000281628
128,4,0.000299053
128,4,0.00026701
128,4,0.000265559
128,4,0.000265112
128,4,0.000256836
128,8,0.000451826
128,8,0.000252968
128,8,0.000248574
128,8,0.000254769
128,8,0.000249345
128,8,0.000267753
128,8,0.000247616
128,8,0.000252478
128,8,0.000254219
128,8,0.000254396
128,16,0.00037838
128,16,0.000180731
128,16,0.000178427
128,16,0.000189118
128,16,0.00017117
128,16,0.000181839
128,16,0.000180302
128,16,0.000177171
128,16,0.000188293
128,16,0.000180077
128,32,0.000545451
128,32,0.000158401
128,32,0.000155119
128,32,0.000167675
128,32,0.000162629
128,32,0.000167718
128,32,0.000164399
128,32,0.000167942
128,32,0.000155533
128,32,0.000175582
128,64,0.00481769
128,64,0.00018811
128,64,0.000163088
128,64,0.0001645
128,64,0.000157498
128,64,0.000159241
128,64,0.000185736
128,64,0.000170942
128,64,0.00017212
128,64,0.000167415
256,1,0.00147758
256,1,0.00138883
256,1,0.00139858
256,1,0.00138701
256,1,0.0013988
256,1,0.00132125
256,1,0.00126287
256,1,0.00127115
256,1,0.00127148
256,1,0.00126107
256,0,0.000233199
256,0,0.00017447
256,0,0.000163335
256,0,0.000168702
256,0,0.000162538
256,0,0.000162529
256,0,0.000163432
256,0,0.000162221
256,0,0.000162784
256,0,0.000170583
256,2,0.00100659
256,2,0.000807568
256,2,0.000791557
256,2,0.00079748
256,2,0.000808805
256,2,0.000796117
256,2,0.00080258
256,2,0.000793356
256,2,0.000800572
256,2,0.00080231
256,4,0.000996472
256,4,0.000801906
256,4,0.00076551
256,4,0.000769084
256,4,0.000765495
256,4,0.000751641
256,4,0.00076717
256,4,0.000713367
256,4,0.000748361
256,4,0.000717333
256,8,0.000701983
256,8,0.000548463
256,8,0.000626313
256,8,0.00053782
256,8,0.000541896
256,8,0.000533082
256,8,0.000532266
256,8,0.000529278
256,8,0.000529926
256,8,0.000528311
256,16,0.000686936
256,16,0.000426443
256,16,0.00041306
256,16,0.000421382
256,16,0.000443084
256,16,0.000411276
256,16,0.00042549
256,16,0.000417417
256,16,0.00044735
256,16,0.000432149
256,32,0.000781527
256,32,0.000381159
256,32,0.000392431
256,32,0.000376932
256,32,0.000383588
256,32,0.000390165
256,32,0.000372585
256,32,0.000382407
256,32,0.000388291
256,32,0.000376409
256,64,0.00486253
256,64,0.000382664
256,64,0.000376284
256,64,0.000362702
256,64,0.000401704
256,64,0.000368044
256,64,0.000382166
256,64,0.000397421
256,64,0.000376571
256,64,0.000384007
512,1,0.00604427
512,1,0.00575016
512,1,0.00573647
512,1,0.00572748
512,1,0.00572129
512,1,0.00572445
512,1,0.00572162
512,1,0.00572112
512,1,0.00571481
512,1,0.00572201
512,0,0.00136659
512,0,0.00115172
512,0,0.00114003
512,0,0.00114951
512,0,0.00114975
512,0,0.00115288
512,0,0.00114734
512,0,0.00114591
512,0,0.00114393
512,0,0.00114426
512,2,0.00369365
512,2,0.00339996
512,2,0.00340266
512,2,0.00338795
512,2,0.00340162
512,2,0.00338347
512,2,0.00338958
512,2,0.00339403
512,2,0.00338684
512,2,0.00340098
512,4,0.00298323
512,4,0.00266367
512,4,0.0026196
512,4,0.00260645
512,4,0.00262765
512,4,0.0026263
512,4,0.00259255
512,4,0.0025933
512,4,0.00260807
512,4,0.00261448
512,8,0.00210956
512,8,0.00190674
512,8,0.00190748
512,8,0.00185448
512,8,0.00186017
512,8,0.00185402
512,8,0.00183756
512,8,0.00187533
512,8,0.0018553
512,8,0.0018611
512,16,0.0016908
512,16,0.00140266
512,16,0.00141331
512,16,0.00141477
512,16,0.00139198
512,16,0.00141103
512,16,0.00138842
512,16,0.00139812
512,16,0.00138464
512,16,0.00138196
512,32,0.00170971
512,32,0.00123352
512,32,0.00123282
512,32,0.00123117
512,32,0.00121854
512,32,0.00122165
512,32,0.00122419
512,32,0.00118823
512,32,0.00122724
512,32,0.00120652
512,64,0.00216286
512,64,0.00125924
512,64,0.00123789
512,64,0.00122795
512,64,0.00124128
512,64,0.00124266
512,64,0.00121991
512,64,0.0012338
512,64,0.00123766
512,64,0.00123435
1024,1,0.0258892
1024,1,0.0243508
1024,1,0.0242553
1024,1,0.0242246
1024,1,0.0242175
1024,1,0.0242111
1024,1,0.0241936
1024,1,0.0242109
1024,1,0.0242111
1024,1,0.0242059
1024,0,0.00472708
1024,0,0.00469478
1024,0,0.00465687
1024,0,0.00467597
1024,0,0.00466039
1024,0,0.00466609
1024,0,0.00481707
1024,0,0.00467156
1024,0,0.00465639
1024,0,0.00465684
1024,2,0.0140429
1024,2,0.0138015
1024,2,0.0137624
1024,2,0.013752
1024,2,0.0137753
1024,2,0.0137583
1024,2,0.0137703
1024,2,0.0137449
1024,2,0.0137661
1024,2,0.0137698
1024,4,0.0117647
1024,4,0.0107855
1024,4,0.0101029
1024,4,0.0100938
1024,4,0.0101284
1024,4,0.010105
1024,4,0.0100758
1024,4,0.0102303
1024,4,0.0111371
1024,4,0.0101116
1024,8,0.00760671
1024,8,0.00711813
1024,8,0.00684448
1024,8,0.00683503
1024,8,0.0068464
1024,8,0.00684493
1024,8,0.00684978
1024,8,0.00685022
1024,8,0.00685948
1024,8,0.00678697
1024,16,0.005447
1024,16,0.0049758
1024,16,0.0049629
1024,16,0.00494641
1024,16,0.0049422
1024,16,0.00496505
1024,16,0.00493789
1024,16,0.0049608
1024,16,0.00494553
1024,16,0.00493162
1024,32,0.00471621
1024,32,0.00418973
1024,32,0.00423969
1024,32,0.00421501
1024,32,0.00426134
1024,32,0.004237
1024,32,0.00426552
1024,32,0.00423961
1024,32,0.00421483
1024,32,0.00423173
1024,64,0.00516846
1024,64,0.00410539
1024,64,0.00410431
1024,64,0.00408209
1024,64,0.00409617
1024,64,0.00408164
1024,64,0.0041078
1024,64,0.00408663
1024,64,0.00407312
1024,64,0.00406645
2048,1,0.139539
2048,1,0.140806
2048,1,0.140974
2048,1,0.136788
2048,1,0.159545
2048,1,0.143389
2048,1,0.131689
2048,1,0.130214
2048,1,0.129639
2048,1,0.125783
2048,0,0.0568297
2048,0,0.0554436
2048,0,0.0545782
2048,0,0.0543709
2048,0,0.0544928
2048,0,0.0542529
2048,0,0.0545251
2048,0,0.0546369
2048,0,0.0541075
2048,0,0.0543089
2048,2,0.0723793
2048,2,0.0721262
2048,2,0.0712846
2048,2,0.0716717
2048,2,0.0714617
2048,2,0.0720708
2048,2,0.0712888
2048,2,0.0717102
2048,2,0.0718697
2048,2,0.071826
2048,4,0.0518186
2048,4,0.0506247
2048,4,0.0501195
2048,4,0.0475885
2048,4,0.0468335
2048,4,0.0467628
2048,4,0.0504089
2048,4,0.0473631
2048,4,0.046646
2048,4,0.0468388
2048,8,0.0310516
2048,8,0.0300828
2048,8,0.029539
2048,8,0.0294979
2048,8,0.0294136
2048,8,0.0290563
2048,8,0.0295255
2048,8,0.029093
2048,8,0.0294061
2048,8,0.0291569
2048,16,0.0205139
2048,16,0.0195444
2048,16,0.0194846
2048,16,0.0191667
2048,16,0.0191856
2048,16,0.0191873
2048,16,0.0192276
2048,16,0.0194085
2048,16,0.0193959
2048,16,0.0192681
2048,32,0.0157436
2048,32,0.0154061
2048,32,0.0153041
2048,32,0.0152406
2048,32,0.015212
2048,32,0.0151988
2048,32,0.0152397
2048,32,0.0152719
2048,32,0.0152543
2048,32,0.0153135
2048,64,0.0150604
2048,64,0.0140138
2048,64,0.0139683
2048,64,0.0139355
2048,64,0.0139825
2048,64,0.0139641
2048,64,0.0139676
2048,64,0.0139624
2048,64,0.0139749
2048,64,0.0139328
4096,1,0.576048
4096,1,0.576265
4096,1,0.58596
4096,1,0.593689
4096,1,0.577028
4096,1,0.5749
4096,1,0.591622
4096,1,0.573495
4096,1,0.576468
4096,1,0.578665
4096,0,0.246641
4096,0,0.246618
4096,0,0.247426
4096,0,0.247497
4096,0,0.247383
4096,0,0.247507
4096,0,0.247197
4096,0,0.268575
4096,0,0.246612
4096,0,0.247024
4096,2,0.312923
4096,2,0.315048
4096,2,0.314631
4096,2,0.331681
4096,2,0.316044
4096,2,0.316961
4096,2,0.316414
4096,2,0.315478
4096,2,0.316075
4096,2,0.314993
4096,4,0.180134
4096,4,0.184524
4096,4,0.188995
4096,4,0.216628
4096,4,0.212634
4096,4,0.211531
4096,4,0.213344
4096,4,0.210888
4096,4,0.212029
4096,4,0.212992
4096,8,0.126262
4096,8,0.125847
4096,8,0.125507
4096,8,0.151089
4096,8,0.129922
4096,8,0.125754
4096,8,0.12651
4096,8,0.125173
4096,8,0.125851
4096,8,0.126462
4096,16,0.0848432
4096,16,0.0845743
4096,16,0.0842237
4096,16,0.127623
4096,16,0.113389
4096,16,0.0843031
4096,16,0.0843295
4096,16,0.0840512
4096,16,0.083682
4096,16,0.084021
4096,32,0.0655394
4096,32,0.0654218
4096,32,0.0657682
4096,32,0.0648605
4096,32,0.0646031
4096,32,0.06437
4096,32,0.0644701
4096,32,0.0644712
4096,32,0.0644073
4096,32,0.0644387
4096,64,0.0648449
4096,64,0.0549492
4096,64,0.0550199
4096,64,0.0550545
4096,64,0.141999
4096,64,0.0552271
4096,64,0.0552575
4096,64,0.0552082
4096,64,0.0552761
4096,64,0.0549482
